customer_id,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,internet_service,tech_support,monthly_charges,total_charges,churn
CUST-000278,0,No,Yes,4,Month-to-month,Yes,Mailed check,DSL,No internet service,52.4,155.23,0
CUST-000279,0,No,No,6,Month-to-month,Yes,Electronic check,No,No internet service,63.66,373.79,1
CUST-000280,0,No,No,20,Month-to-month,Yes,Bank transfer,DSL,Yes,25.97,412.34,1
CUST-000281,0,Yes,No,35,Month-to-month,Yes,Credit card,No,Yes,64.59,2251.73,0
CUST-000282,0,No,No,48,One year,Yes,Electronic check,Fiber optic,No,32.52,1520.16,0
CUST-000283,0,No,No,35,Month-to-month,Yes,Electronic check,DSL,Yes,53.14,1849.01,0
CUST-000284,1,Yes,Yes,32,Month-to-month,No,Bank transfer,Fiber optic,No internet service,92.76,3114.5,0
CUST-000285,0,No,No,68,One year,Yes,Electronic check,Fiber optic,No,72.63,5024.73,0
CUST-000286,0,Yes,No,11,One year,No,Credit card,No,Yes,20.53,153.86,0
CUST-000287,0,No,No,41,Month-to-month,No,Bank transfer,Fiber optic,No,90.54,3739.93,0
CUST-000288,0,No,No,39,Two year,No,Electronic check,DSL,Yes,64.79,2566.76,0
CUST-000289,0,Yes,Yes,34,Month-to-month,Yes,Credit card,No,No,48.73,1639.93,0
CUST-000290,0,Yes,No,58,Two year,Yes,Bank transfer,Fiber optic,Yes,87.4,5078.12,0
CUST-000291,0,No,No,19,Month-to-month,Yes,Mailed check,DSL,No internet service,59.98,1153.42,0
CUST-000292,0,Yes,No,69,One year,Yes,Electronic check,No,No,30.03,2004.74,0
CUST-000293,0,No,Yes,24,Two year,Yes,Bank transfer,DSL,No internet service,120.0,2828.43,1
CUST-000294,0,No,No,39,Two year,Yes,Credit card,DSL,Yes,64.48,2523.33,0
CUST-000295,0,No,No,38,One year,No,Electronic check,Fiber optic,No,62.56,2382.25,0
CUST-000296,0,Yes,No,62,One year,No,Mailed check,Fiber optic,No internet service,52.85,3241.27,0
CUST-000297,0,Yes,No,32,Month-to-month,Yes,Credit card,Fiber optic,No,100.4,3173.08,1
CUST-000298,0,No,Yes,20,One year,Yes,Mailed check,No,No,49.25,980.51,0
CUST-000299,0,Yes,No,1,One year,Yes,Electronic check,DSL,No internet service,18.65,62.96,1
CUST-000300,0,No,No,26,Two year,No,Electronic check,No,No,44.64,1156.82,1
CUST-000301,0,No,Yes,60,Month-to-month,No,Bank transfer,DSL,No internet service,104.8,6369.14,0
CUST-000302,0,No,No,0,Month-to-month,No,Bank transfer,DSL,No,89.96,0.0,0
CUST-000303,0,Yes,No,65,One year,Yes,Electronic check,DSL,No,57.35,3737.41,0
CUST-000304,1,No,No,39,Month-to-month,Yes,Electronic check,DSL,No,106.2,4124.09,1
CUST-000305,0,Yes,Yes,10,Month-to-month,Yes,Bank transfer,Fiber optic,No,87.44,903.8,1
CUST-000306,0,No,No,22,Month-to-month,Yes,Bank transfer,No,Yes,57.0,1214.92,1
CUST-000307,1,Yes,No,40,One year,Yes,Electronic check,No,No internet service,60.02,2497.17,0
CUST-000308,0,No,No,23,Month-to-month,No,Mailed check,Fiber optic,No,74.88,1637.71,1
CUST-000309,0,No,No,7,Month-to-month,No,Bank transfer,DSL,No,40.04,366.05,0
CUST-000310,0,Yes,No,48,Month-to-month,No,Electronic check,No,No internet service,65.14,3131.22,0
CUST-000311,0,Yes,No,49,Two year,Yes,Electronic check,Fiber optic,No,74.26,3666.36,0
CUST-000312,0,No,Yes,8,One year,No,Credit card,Fiber optic,Yes,18.0,210.73,0
CUST-000313,0,No,No,20,Month-to-month,Yes,Credit card,Fiber optic,No,59.32,1229.28,1
CUST-000314,0,Yes,Yes,17,Month-to-month,Yes,Electronic check,DSL,No,55.91,913.97,1
CUST-000315,0,No,No,48,One year,Yes,Credit card,Fiber optic,Yes,95.84,4630.32,0
CUST-000316,0,Yes,Yes,53,Month-to-month,Yes,Bank transfer,No,Yes,18.0,1047.37,0
CUST-000317,0,No,No,53,One year,Yes,Credit card,DSL,No,53.55,2793.79,0
CUST-000318,0,No,No,68,Month-to-month,Yes,Credit card,Fiber optic,No,50.55,3543.32,0
CUST-000319,0,No,No,56,Two year,Yes,Bank transfer,No,No internet service,93.8,5272.09,0
CUST-000320,0,Yes,Yes,23,Month-to-month,Yes,Mailed check,Fiber optic,No,63.69,1443.21,1
CUST-000321,1,No,Yes,7,One year,No,Electronic check,Fiber optic,No,118.88,787.5,1
CUST-000322,1,No,Yes,44,Month-to-month,Yes,Mailed check,Fiber optic,Yes,84.87,3723.12,1
CUST-000323,0,Yes,No,66,Two year,Yes,Mailed check,No,No internet service,52.69,3379.78,0
CUST-000324,0,No,Yes,71,Two year,Yes,Bank transfer,Fiber optic,No internet service,72.19,5104.73,0
CUST-000325,1,Yes,No,16,One year,Yes,Electronic check,Fiber optic,No internet service,54.38,856.93,1
CUST-000326,0,No,Yes,17,Month-to-month,No,Credit card,DSL,No,90.78,1489.54,1
CUST-000327,0,No,No,2,Month-to-month,No,Credit card,No,Yes,25.03,87.45,1
CUST-000328,0,No,No,10,Two year,No,Electronic check,No,No,40.29,391.96,0
CUST-000329,0,Yes,No,40,One year,No,Bank transfer,Fiber optic,No,78.67,3115.01,0
CUST-000330,0,No,Yes,39,Month-to-month,No,Credit card,No,No,101.77,3952.76,0
CUST-000331,0,No,No,27,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,18.0,503.76,0
CUST-000332,0,No,No,22,Month-to-month,No,Credit card,No,Yes,106.23,2340.72,1
CUST-000333,1,No,Yes,60,Two year,Yes,Mailed check,DSL,No,60.8,3612.95,0
CUST-000334,0,Yes,No,33,One year,Yes,Electronic check,DSL,No internet service,18.0,600.28,0
CUST-000335,1,Yes,No,59,One year,No,Mailed check,No,No,18.0,1059.47,0
CUST-000336,1,No,No,70,One year,No,Mailed check,Fiber optic,No,19.12,1281.43,0
CUST-000337,0,No,No,23,Month-to-month,Yes,Electronic check,Fiber optic,Yes,64.41,1467.0,1
CUST-000338,0,Yes,Yes,14,Month-to-month,No,Credit card,Fiber optic,No,63.02,911.25,0
CUST-000339,0,Yes,No,69,Month-to-month,Yes,Bank transfer,Fiber optic,No,84.0,5824.61,0
CUST-000340,0,Yes,No,46,One year,Yes,Mailed check,DSL,Yes,48.52,2220.42,0
CUST-000341,1,Yes,No,21,Month-to-month,Yes,Mailed check,Fiber optic,No,31.76,700.8,1
CUST-000342,0,No,No,45,Month-to-month,No,Mailed check,Fiber optic,Yes,52.61,2318.45,1
CUST-000343,0,Yes,Yes,37,Month-to-month,No,Mailed check,DSL,No internet service,66.01,2394.92,0
CUST-000344,0,Yes,Yes,66,Month-to-month,No,Mailed check,DSL,No internet service,71.92,4734.16,0
CUST-000345,0,No,No,18,One year,Yes,Electronic check,Fiber optic,Yes,41.33,818.82,1
CUST-000346,0,Yes,No,72,Month-to-month,Yes,Credit card,Fiber optic,No,92.04,6635.04,0
CUST-000347,0,Yes,Yes,68,Month-to-month,Yes,Credit card,Fiber optic,No,46.36,3138.71,0
CUST-000348,0,No,No,13,One year,No,Mailed check,Fiber optic,Yes,38.91,583.04,1
CUST-000349,0,Yes,Yes,12,Month-to-month,No,Bank transfer,Fiber optic,No,48.73,570.41,1
CUST-000350,0,Yes,Yes,38,Month-to-month,No,Credit card,DSL,No,97.25,3807.24,0
CUST-000351,0,No,No,3,Month-to-month,Yes,Electronic check,Fiber optic,No,61.02,157.5,0
CUST-000352,0,No,No,21,Two year,Yes,Electronic check,DSL,Yes,44.16,876.77,0
CUST-000353,0,No,Yes,31,Month-to-month,Yes,Electronic check,Fiber optic,No,92.78,2867.86,1
CUST-000354,0,Yes,Yes,70,One year,Yes,Mailed check,DSL,Yes,120.0,8387.55,0
CUST-000355,0,No,Yes,72,Two year,No,Electronic check,Fiber optic,Yes,71.29,5092.49,0
CUST-000356,0,No,No,11,One year,Yes,Bank transfer,Fiber optic,Yes,102.02,1252.32,0
CUST-000357,0,Yes,No,65,Month-to-month,No,Mailed check,No,Yes,96.08,6261.13,0
CUST-000358,1,Yes,Yes,6,One year,Yes,Electronic check,Fiber optic,No,46.83,304.19,0
CUST-000359,1,No,Yes,54,Month-to-month,No,Mailed check,No,No,65.8,3530.11,0
CUST-000360,0,Yes,No,61,Month-to-month,No,Electronic check,Fiber optic,No,26.52,1588.84,0
CUST-000361,0,No,Yes,65,Month-to-month,No,Mailed check,DSL,No,58.85,3876.53,0
CUST-000362,0,Yes,No,16,Month-to-month,No,Electronic check,DSL,Yes,46.21,655.57,1
CUST-000363,0,Yes,No,65,Month-to-month,Yes,Electronic check,DSL,No internet service,52.91,3382.01,0
CUST-000364,0,No,No,8,Month-to-month,Yes,Electronic check,DSL,No internet service,42.5,327.63,1
CUST-000365,0,No,No,37,Month-to-month,Yes,Bank transfer,DSL,Yes,56.39,2153.98,1
CUST-000366,0,Yes,No,34,Month-to-month,Yes,Electronic check,Fiber optic,No,80.97,2734.25,1
CUST-000367,0,No,Yes,23,One year,No,Bank transfer,Fiber optic,Yes,61.42,1433.47,0
CUST-000368,0,No,No,1,Two year,Yes,Credit card,Fiber optic,No internet service,18.0,19.39,0
CUST-000369,0,Yes,No,56,Month-to-month,Yes,Mailed check,DSL,No,42.62,2451.53,0
CUST-000370,0,No,No,24,One year,No,Electronic check,Fiber optic,Yes,19.42,386.84,0
CUST-000371,0,No,Yes,48,Month-to-month,No,Bank transfer,DSL,No,72.32,3508.16,0
CUST-000372,0,Yes,Yes,29,Month-to-month,No,Electronic check,Fiber optic,No,80.1,2312.96,1
CUST-000373,0,No,No,27,Month-to-month,Yes,Credit card,Fiber optic,Yes,72.7,2009.14,0
CUST-000374,1,No,No,64,Month-to-month,Yes,Bank transfer,DSL,No,41.38,2607.36,0
CUST-000375,0,No,No,6,Month-to-month,Yes,Mailed check,DSL,No,72.41,435.68,1
CUST-000376,0,Yes,Yes,53,Month-to-month,No,Electronic check,No,Yes,50.9,2692.57,0
CUST-000377,0,No,No,54,Month-to-month,No,Bank transfer,Fiber optic,Yes,30.85,1615.78,0
CUST-000378,0,No,No,27,Month-to-month,No,Bank transfer,Fiber optic,No internet service,87.26,2292.0,0
CUST-000379,1,Yes,Yes,19,Month-to-month,No,Electronic check,DSL,No,89.54,1672.24,1
CUST-000380,0,No,No,0,Month-to-month,Yes,Bank transfer,DSL,No,93.47,6.5,0
CUST-000381,1,No,No,68,Month-to-month,Yes,Electronic check,Fiber optic,No,46.75,3141.15,0
CUST-000382,0,Yes,No,69,Month-to-month,Yes,Credit card,No,No,100.38,6909.72,0
CUST-000383,0,Yes,No,17,Month-to-month,Yes,Credit card,DSL,No,50.19,758.94,0
CUST-000384,0,No,No,2,Month-to-month,No,Electronic check,DSL,No,84.61,150.69,1
CUST-000385,0,No,No,8,Month-to-month,Yes,Electronic check,No,Yes,49.67,448.54,1
CUST-000386,0,Yes,No,4,Month-to-month,No,Mailed check,Fiber optic,Yes,58.28,268.38,0
CUST-000387,0,Yes,No,60,Two year,Yes,Credit card,DSL,Yes,18.0,1075.65,0
CUST-000388,0,Yes,No,65,Month-to-month,No,Electronic check,Fiber optic,No,55.94,3648.28,0
CUST-000389,0,No,No,11,Month-to-month,Yes,Electronic check,Fiber optic,No,67.73,703.62,0
CUST-000390,0,Yes,No,54,Month-to-month,Yes,Bank transfer,No,No,52.7,2927.02,0
CUST-000391,0,No,Yes,13,Two year,No,Electronic check,DSL,No,117.69,1633.36,0
CUST-000392,1,Yes,Yes,26,One year,Yes,Electronic check,Fiber optic,No internet service,30.13,791.62,0
CUST-000393,0,No,No,43,One year,No,Bank transfer,DSL,Yes,48.09,2197.4,0
CUST-000394,0,No,Yes,52,Two year,No,Mailed check,No,No,37.85,1934.19,0
CUST-000395,0,No,No,63,Month-to-month,Yes,Bank transfer,No,No,48.09,2967.12,0
CUST-000396,0,Yes,No,3,Two year,Yes,Electronic check,No,No,95.94,252.34,0
CUST-000397,0,No,No,14,Month-to-month,Yes,Mailed check,No,No,109.34,1519.79,1
CUST-000398,0,Yes,No,20,One year,Yes,Mailed check,Fiber optic,Yes,43.98,995.2,0
CUST-000399,0,Yes,Yes,22,Month-to-month,Yes,Mailed check,DSL,No internet service,43.31,938.76,0
CUST-000400,0,No,No,72,Month-to-month,Yes,Credit card,DSL,No,30.29,2137.9,0
CUST-000401,0,No,No,56,Two year,No,Electronic check,DSL,No internet service,104.19,5789.72,0
CUST-000402,0,No,Yes,23,Month-to-month,No,Mailed check,Fiber optic,No,98.63,2325.49,1
CUST-000403,0,Yes,No,70,Two year,Yes,Credit card,DSL,No internet service,61.82,4377.27,0
CUST-000404,0,No,No,36,Month-to-month,No,Electronic check,Fiber optic,Yes,23.12,808.05,0
CUST-000405,0,Yes,No,36,One year,Yes,Credit card,Fiber optic,No,25.8,835.01,1
CUST-000406,0,No,No,31,Two year,Yes,Mailed check,No,Yes,70.12,2117.29,0
CUST-000407,0,Yes,Yes,10,Month-to-month,Yes,Electronic check,Fiber optic,Yes,81.48,900.86,0
CUST-000408,0,No,No,68,Two year,Yes,Electronic check,Fiber optic,Yes,18.0,1258.44,0
CUST-000409,0,No,Yes,1,One year,Yes,Electronic check,Fiber optic,No,55.36,58.63,1
CUST-000410,0,Yes,No,12,One year,No,Credit card,No,No,113.55,1456.04,0
CUST-000411,0,No,No,16,Month-to-month,Yes,Credit card,Fiber optic,No,58.47,1033.44,0
CUST-000412,0,No,Yes,20,Month-to-month,No,Bank transfer,DSL,No,109.69,2192.0,0
CUST-000413,0,No,No,9,One year,Yes,Electronic check,DSL,Yes,84.47,759.35,0
CUST-000414,0,No,Yes,1,Month-to-month,Yes,Mailed check,No,No,32.47,3.37,0
CUST-000415,0,Yes,Yes,49,Month-to-month,Yes,Mailed check,Fiber optic,No,56.22,2740.55,0
CUST-000416,0,Yes,No,70,Month-to-month,Yes,Electronic check,No,Yes,61.14,4205.48,1
CUST-000417,1,Yes,No,8,Two year,Yes,Electronic check,Fiber optic,No,36.42,216.84,0
CUST-000418,0,No,No,21,Month-to-month,Yes,Mailed check,Fiber optic,No,35.9,667.77,0
CUST-000419,0,Yes,Yes,36,One year,No,Mailed check,Fiber optic,No,110.2,4021.42,1
CUST-000420,0,No,No,67,Two year,Yes,Bank transfer,No,No,35.68,2312.49,0
CUST-000421,1,No,Yes,50,Month-to-month,No,Mailed check,No,No,97.35,4965.0,0
CUST-000422,0,No,Yes,55,Month-to-month,Yes,Electronic check,Fiber optic,No,51.91,2818.53,0
CUST-000423,0,Yes,Yes,42,One year,Yes,Electronic check,DSL,No internet service,64.23,2784.53,0
CUST-000424,0,No,Yes,30,Month-to-month,Yes,Bank transfer,DSL,Yes,81.86,2437.55,0
CUST-000425,0,Yes,No,14,One year,Yes,Bank transfer,Fiber optic,No,47.04,580.25,1
CUST-000426,0,No,No,63,One year,Yes,Electronic check,No,No internet service,82.04,5232.71,0
CUST-000427,0,Yes,Yes,58,One year,Yes,Credit card,No,No internet service,18.0,1114.09,0
CUST-000428,0,Yes,No,1,Month-to-month,No,Bank transfer,Fiber optic,No,78.19,32.89,0
CUST-000429,0,No,Yes,52,One year,Yes,Electronic check,DSL,Yes,18.0,919.42,0
CUST-000430,0,Yes,No,6,One year,Yes,Electronic check,Fiber optic,No,58.19,303.85,1
CUST-000431,0,Yes,No,53,Month-to-month,Yes,Credit card,No,No internet service,90.63,4797.36,0
CUST-000432,0,Yes,Yes,60,One year,No,Mailed check,Fiber optic,No,83.67,5025.59,0
CUST-000433,0,Yes,No,9,Two year,Yes,Electronic check,DSL,Yes,26.05,216.88,0
CUST-000434,0,No,Yes,31,One year,Yes,Mailed check,Fiber optic,Yes,29.91,836.27,0
CUST-000435,1,Yes,No,9,Month-to-month,No,Electronic check,Fiber optic,No,44.34,370.02,0
CUST-000436,0,Yes,No,41,Month-to-month,No,Credit card,Fiber optic,No,70.59,2929.37,1
CUST-000437,0,No,No,67,Month-to-month,Yes,Credit card,No,No internet service,18.0,1195.56,0
CUST-000438,0,Yes,Yes,5,Month-to-month,Yes,Credit card,No,No,64.6,306.63,1
CUST-000439,0,Yes,No,29,Month-to-month,Yes,Bank transfer,DSL,No,74.34,2109.32,0
CUST-000440,0,Yes,No,71,Two year,No,Bank transfer,DSL,Yes,56.51,3981.71,0
CUST-000441,0,No,No,21,Month-to-month,No,Electronic check,Fiber optic,No,80.76,1766.41,1
CUST-000442,1,No,No,9,Two year,Yes,Credit card,DSL,No,71.71,588.4,0
CUST-000443,0,No,No,35,Month-to-month,Yes,Electronic check,Fiber optic,Yes,48.75,1742.29,1
CUST-000444,0,No,No,37,Month-to-month,Yes,Electronic check,DSL,No,18.0,668.35,0
CUST-000445,1,No,No,48,Month-to-month,No,Credit card,DSL,Yes,69.0,3324.24,0
CUST-000446,0,No,Yes,22,Month-to-month,No,Credit card,No,No internet service,36.41,764.4,0
CUST-000447,0,No,No,69,One year,Yes,Mailed check,DSL,Yes,47.65,3270.26,0
CUST-000448,0,No,No,38,Two year,No,Mailed check,No,No,79.37,3015.77,0
CUST-000449,0,No,Yes,20,Two year,No,Electronic check,DSL,No,107.52,2124.37,1
CUST-000450,0,Yes,Yes,70,Month-to-month,No,Bank transfer,DSL,Yes,63.86,4486.77,0
CUST-000451,0,No,No,67,One year,Yes,Electronic check,DSL,No,81.62,5491.41,1
CUST-000452,0,No,No,36,Month-to-month,No,Electronic check,DSL,No internet service,21.67,888.76,0
CUST-000453,0,Yes,No,1,Two year,Yes,Mailed check,Fiber optic,No,72.37,86.28,1
CUST-000454,0,Yes,No,43,Month-to-month,Yes,Credit card,No,No,63.2,2621.99,0
CUST-000455,0,Yes,Yes,40,Month-to-month,Yes,Credit card,No,No internet service,101.88,4133.35,0
CUST-000456,1,Yes,Yes,10,Month-to-month,No,Credit card,DSL,No internet service,48.79,477.71,0
CUST-000457,0,No,No,46,Month-to-month,Yes,Credit card,DSL,No internet service,57.75,2757.1,0
CUST-000458,0,Yes,No,61,Month-to-month,Yes,Electronic check,DSL,No,96.76,5975.91,0
CUST-000459,0,No,No,7,Two year,Yes,Electronic check,Fiber optic,No,62.24,410.42,0
CUST-000460,0,Yes,No,52,One year,Yes,Mailed check,DSL,No,31.73,1686.06,0
CUST-000461,0,No,No,10,Two year,Yes,Electronic check,DSL,No,120.0,1170.3,0
CUST-000462,0,Yes,No,54,Month-to-month,Yes,Bank transfer,No,No,32.64,1762.69,0
CUST-000463,0,Yes,No,30,One year,Yes,Mailed check,No,No internet service,63.06,1925.6,0
CUST-000464,0,Yes,No,0,Month-to-month,No,Credit card,Fiber optic,No,75.4,55.65,0
CUST-000465,0,Yes,No,70,Month-to-month,Yes,Mailed check,DSL,No internet service,73.03,5156.86,0
CUST-000466,0,Yes,No,12,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,59.31,715.47,1
CUST-000467,0,No,No,43,Month-to-month,Yes,Bank transfer,DSL,No,59.46,2680.95,1
CUST-000468,1,No,Yes,13,One year,No,Bank transfer,Fiber optic,Yes,57.95,735.1,0
CUST-000469,1,No,No,68,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,31.52,2063.0,1
CUST-000470,0,No,No,53,Month-to-month,No,Bank transfer,DSL,Yes,120.0,6289.27,0
CUST-000471,0,No,No,58,One year,No,Bank transfer,No,No,58.4,3460.9,0
CUST-000472,0,Yes,Yes,31,Month-to-month,Yes,Electronic check,Fiber optic,Yes,82.91,2566.38,1
CUST-000473,0,No,Yes,34,Two year,No,Mailed check,Fiber optic,Yes,54.96,1876.59,0
CUST-000474,1,No,No,46,Month-to-month,No,Credit card,DSL,Yes,54.36,2473.43,1
CUST-000475,1,No,Yes,57,Two year,No,Electronic check,Fiber optic,Yes,51.34,2903.74,1
CUST-000476,0,No,Yes,61,One year,No,Mailed check,DSL,No internet service,18.5,1089.15,0
CUST-000477,0,Yes,Yes,1,One year,Yes,Electronic check,Fiber optic,Yes,60.18,83.74,0
CUST-000478,0,Yes,No,48,One year,No,Mailed check,DSL,Yes,52.79,2529.05,0
CUST-000479,1,No,No,7,Two year,No,Credit card,DSL,No,100.15,722.8,0
CUST-000480,1,No,No,21,One year,No,Electronic check,Fiber optic,No internet service,29.1,628.07,0
CUST-000481,0,No,No,60,Month-to-month,No,Credit card,Fiber optic,No,47.69,2840.11,0
CUST-000482,0,Yes,No,18,Month-to-month,Yes,Credit card,Fiber optic,No,38.05,611.96,0
CUST-000483,0,No,No,58,One year,No,Electronic check,Fiber optic,Yes,108.28,6202.95,0
CUST-000484,0,No,No,33,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,38.92,1435.69,1
CUST-000485,0,Yes,No,16,Month-to-month,No,Credit card,Fiber optic,No,81.87,1383.83,1
CUST-000486,1,No,No,24,Month-to-month,No,Credit card,DSL,No internet service,94.1,2325.41,0
CUST-000487,0,Yes,No,38,Month-to-month,No,Bank transfer,DSL,No,60.62,2269.83,0
CUST-000488,0,No,No,55,Month-to-month,No,Electronic check,Fiber optic,No internet service,23.7,1303.98,0
CUST-000489,0,Yes,No,44,One year,No,Electronic check,DSL,No,24.08,1018.75,0
CUST-000490,0,No,No,68,One year,Yes,Electronic check,Fiber optic,No,90.79,6108.12,0
CUST-000491,0,Yes,Yes,63,Two year,No,Bank transfer,Fiber optic,No,27.18,1682.9,0
CUST-000492,0,Yes,Yes,54,Month-to-month,Yes,Mailed check,DSL,Yes,76.76,4211.35,0
CUST-000493,0,Yes,Yes,44,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,68.43,3052.96,1
CUST-000494,0,Yes,No,21,One year,Yes,Credit card,Fiber optic,No,76.31,1554.01,0
CUST-000495,1,No,Yes,30,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,79.15,2358.76,1
CUST-000496,0,Yes,No,8,One year,No,Credit card,No,No,36.99,333.38,0
CUST-000497,1,Yes,No,27,Month-to-month,Yes,Electronic check,DSL,No internet service,35.73,936.16,0
CUST-000498,0,No,No,67,Two year,Yes,Electronic check,DSL,No,86.45,5796.13,0
CUST-000499,0,Yes,No,31,Month-to-month,No,Credit card,DSL,No internet service,46.12,1449.81,0
CUST-000500,0,No,No,8,Two year,Yes,Electronic check,Fiber optic,Yes,18.0,163.55,0
CUST-000501,0,Yes,No,47,One year,Yes,Electronic check,DSL,No,84.46,3982.33,0
CUST-000502,0,No,No,70,Month-to-month,Yes,Credit card,No,Yes,33.91,2341.02,0
CUST-000503,1,No,No,63,One year,Yes,Credit card,DSL,No,79.01,4950.08,0
CUST-000504,0,Yes,No,20,Month-to-month,No,Credit card,Fiber optic,No,106.78,2078.92,1
CUST-000505,0,No,No,33,One year,No,Electronic check,Fiber optic,No internet service,65.5,2083.43,0
CUST-000506,0,Yes,Yes,38,One year,No,Electronic check,DSL,No internet service,94.87,3599.32,0
CUST-000507,0,Yes,Yes,18,Month-to-month,No,Electronic check,Fiber optic,No,69.61,1293.79,1
CUST-000508,1,Yes,No,19,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,112.62,2070.77,0
CUST-000509,0,No,No,17,One year,No,Credit card,Fiber optic,No,33.14,577.03,0
CUST-000510,0,No,No,72,Month-to-month,No,Electronic check,Fiber optic,No,64.75,4701.23,0
CUST-000511,0,Yes,Yes,54,Two year,Yes,Bank transfer,Fiber optic,No,85.19,4508.42,0
CUST-000512,0,No,No,61,One year,Yes,Electronic check,Fiber optic,Yes,59.29,3603.16,0
CUST-000513,0,Yes,No,59,One year,Yes,Mailed check,Fiber optic,Yes,99.57,5956.94,0
CUST-000514,0,No,No,70,Month-to-month,Yes,Electronic check,Fiber optic,No,52.04,3670.4,1
CUST-000515,0,Yes,No,7,One year,Yes,Electronic check,Fiber optic,No,120.0,746.48,1
CUST-000516,0,Yes,No,64,Two year,No,Electronic check,DSL,No,120.0,7712.92,0
CUST-000517,0,No,Yes,4,Month-to-month,Yes,Credit card,Fiber optic,No internet service,73.46,256.45,0
CUST-000518,1,No,Yes,34,Month-to-month,No,Bank transfer,DSL,Yes,81.58,2808.29,1
CUST-000519,0,No,Yes,43,Month-to-month,Yes,Bank transfer,No,No internet service,100.75,4297.75,1
CUST-000520,0,No,No,26,Month-to-month,Yes,Electronic check,DSL,No internet service,29.38,761.23,0
CUST-000521,0,No,No,10,One year,No,Bank transfer,Fiber optic,No,25.64,229.52,0
CUST-000522,0,No,No,14,Month-to-month,Yes,Bank transfer,DSL,No,102.69,1437.82,1
CUST-000523,0,No,No,60,One year,No,Mailed check,DSL,Yes,73.22,4364.84,0
CUST-000524,0,Yes,No,23,Month-to-month,Yes,Bank transfer,DSL,No internet service,58.2,1327.42,0
CUST-000525,1,Yes,No,22,Month-to-month,No,Credit card,Fiber optic,No,65.33,1378.48,1
CUST-000526,0,No,No,67,Month-to-month,Yes,Credit card,DSL,No internet service,18.0,1230.53,0
CUST-000527,0,Yes,No,10,Two year,Yes,Credit card,DSL,Yes,59.28,601.56,0
CUST-000528,0,No,No,66,One year,Yes,Mailed check,DSL,No,42.41,2718.23,0
CUST-000529,0,Yes,No,67,Month-to-month,Yes,Electronic check,DSL,No,92.54,6249.83,1
CUST-000530,0,No,No,43,One year,Yes,Electronic check,No,No,94.85,4069.74,0
CUST-000531,0,Yes,No,12,Month-to-month,Yes,Electronic check,Fiber optic,No,82.3,995.69,0
CUST-000532,0,No,No,11,Month-to-month,No,Electronic check,Fiber optic,Yes,76.86,883.69,1
CUST-000533,0,No,No,20,Month-to-month,Yes,Mailed check,Fiber optic,Yes,20.08,418.01,1
CUST-000534,0,Yes,Yes,42,Two year,Yes,Bank transfer,Fiber optic,Yes,82.72,3532.5,0
CUST-000535,0,No,No,11,One year,Yes,Mailed check,No,Yes,83.88,908.02,1
CUST-000536,0,No,Yes,33,One year,No,Bank transfer,DSL,Yes,102.36,3429.6,0
CUST-000537,0,No,Yes,8,Month-to-month,Yes,Credit card,No,Yes,120.0,966.15,0
